GO_Biological_Process_2021,myelination (GO:0042552),6/48,0.00022121691680819343,0.0032473508941715,0,0,7.841136454581833,65.99388063887703,MYRF;PLLP;PLP1;MBP;SOX10;BCAS1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,triglyceride biosynthetic process (GO:0019432),4/18,0.0002669998187956642,0.0038698075002662,0,0,15.617190608834065,128.50234506378834,DGAT2;DGAT1;GPAM;PNPLA3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,nucleotide biosynthetic process (GO:0009165),4/18,0.0002669998187956642,0.0038698075002662,0,0,15.617190608834065,128.50234506378834,RRM1;RRM2;RRM2B;GART;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic G2 DNA damage checkpoint signaling (GO:0007095),5/33,0.0002993180223169532,0.0043109325226781,0,0,9.781025538707103,79.36327966076593,CHEK1;PLK1;CDK1;BRCA1;DTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of protein-containing complex assembly (GO:0031334),9/118,0.0003045718892841685,0.0043591851653796,0,0,4.55481262634116,36.878511438135824,DDB1;CDT1;VCP;SRC;RPA3;RPA1;RPA2;TLR6;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630),6/51,0.0003101635838647351,0.004359659211663,0,0,7.317273576097105,59.1119412235198,MSH6;SNW1;MSH2;CHEK2;BRCA1;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of protein localization to chromatin (GO:1905634),3/8,0.000310316354367285,0.004359659211663,0,0,32.72,264.3094862158387,RB1;VCP;CDCA5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of chromosome segregation (GO:0051984),3/8,0.000310316354367285,0.004359659211663,0,0,32.72,264.3094862158387,CCNB1;SMC5;CDC6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,response to ionizing radiation (GO:0010212),7/72,0.0003276730227610832,0.004575434281237,0,0,5.920656871218669,47.504356827947305,RAD51AP1;RAD51;MSH2;GRB2;BRCA1;ECT2;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of transferase activity (GO:0051347),10/148,0.0003806609774901184,0.0052831129603174,0,0,4.002750749271256,31.51606391062033,RFC5;RFC3;RFC4;PCNA;RFC2;DSCC1;DCUN1D4;PLK1;CHTF18;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,unsaturated fatty acid metabolic process (GO:0033559),6/54,0.0004249682222349745,0.0058625134272174,0,0,6.858893557422969,53.2489938158023,FAAH;DAGLA;ACOX1;SCD;DAGLB;MGLL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of mitotic nuclear division (GO:0045840),5/36,0.000454727665195036,0.0060437389733768,0,0,8.833123085240583,67.97805336703593,RB1;ESPL1;NUSAP1;DLGAP5;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of BMP signaling pathway (GO:0030510),7/76,0.0004571309764903553,0.0060437389733768,0,0,5.576290506432177,42.88468857891575,BMP4;TWSG1;BMP2;BMPER;CHRD;XIAP;FSTL1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,bone resorption (GO:0045453),3/9,0.0004592185944836588,0.0060437389733768,0,0,27.26527777777778,209.56049476932708,SRC;RAB3D;GPR55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of helicase activity (GO:0051095),3/9,0.0004592185944836588,0.0060437389733768,0,0,27.26527777777778,209.56049476932708,MSH6;MSH2;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,histone phosphorylation (GO:0016572),3/9,0.0004592185944836588,0.0060437389733768,0,0,27.26527777777778,209.56049476932708,CCNA2;INCENP;CDK2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,N-acylphosphatidylethanolamine metabolic process (GO:0070292),3/9,0.0004592185944836588,0.0060437389733768,0,0,27.26527777777778,209.56049476932708,ABHD4;NAAA;NAPEPLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,pericardium development (GO:0060039),3/9,0.0004592185944836588,0.0060437389733768,0,0,27.26527777777778,209.56049476932708,BMP2;BMP5;LRP6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,phosphatidylglycerol biosynthetic process (GO:0006655),3/9,0.0004592185944836588,0.0060437389733768,0,0,27.26527777777778,209.56049476932708,GPAM;TAMM41;CRLS1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of cellular biosynthetic process (GO:0031328),11/180,0.0004656693045230207,0.0060936154706155,0,0,3.599852071005917,27.61819044533878,DDB1;CDT1;SREBF1;METTL14;FABP3;PCNA;EIF6;PPP1R3E;METTL3;TLR6;ELAVL1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,pyruvate metabolic process (GO:0006090),6/55,0.0004698119154267384,0.0061128936723138,0,0,6.718573143543131,51.48562273336807,PDHX;PDHA2;PDHA1;DLAT;PDHB;DLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular response to UV (GO:0034644),7/77,0.000495136140970874,0.0063289097171195,0,0,5.496348314606742,41.83093610424247,DDB1;PCNA;POLD1;CHEK1;METTL3;TP53;AURKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of ubiquitin protein ligase activity (GO:1904666),4/21,0.0005002326020954728,0.0063289097171195,0,0,12.859249549401934,97.73592074216724,CDC20;UBE2C;PLK1;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"GO_Biological_Process_2021,""nucleotide-excision repair, DNA incision, 3'-to lesion (GO:0006295)"",4/21,0.0005002326020954728,0.0063289097171195,0,0,12.859249549401934,97.73592074216724,DDB1";RPA3;RPA1;RPA2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"GO_Biological_Process_2021,""nucleotide-excision repair, preincision complex stabilization (GO:0006293)"",4/21,0.0005002326020954728,0.0063289097171195,0,0,12.859249549401934,97.73592074216724,DDB1";RPA3;RPA1;RPA2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,protein localization to chromatin (GO:0071168),4/21,0.0005002326020954728,0.0063289097171195,0,0,12.859249549401934,97.73592074216724,MSH2;MCM8;MCM9;PLK1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"GO_Biological_Process_2021,""DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)"",6/56,0.0005182570740979376,0.0065209269213421,0,0,6.583865546218488,49.80720066004942,CCNB1";PCNA;CHEK2;CDK1;TP53;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of mitotic nuclear division (GO:0007088),6/57,0.0005704995982447091,0.0071390386884173,0,0,6.45444059976932,48.20820453027462,BMP4;CCNB1;CHEK1;NUSAP1;MKI67;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of cell cycle (GO:0045786),7/80,0.0006244638683989704,0.0077298500466683,0,0,5.269662921348314,38.88282487376701,RB1;BMP4;CEBPA;BMP2;GMNN;PLK1;MAD2L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),7/80,0.0006244638683989704,0.0077298500466683,0,0,5.269662921348314,38.88282487376701,BMP4;SRC;PSME3;FASLG;ITGAV;BRCA1;BMP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,acylglycerol biosynthetic process (GO:0046463),4/23,0.0007192180791381697,0.0087606883043957,0,0,11.504471485119485,83.26183996335723,DGAT2;DGAT1;GPAM;PNPLA3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,diacylglycerol metabolic process (GO:0046339),4/23,0.0007192180791381697,0.0087606883043957,0,0,11.504471485119485,83.26183996335723,DAGLA;DGAT2;DGAT1;GPAM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,triglyceride catabolic process (GO:0019433),4/23,0.0007192180791381697,0.0087606883043957,0,0,11.504471485119485,83.26183996335723,FABP3;FABP5;FABP7;PNPLA3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,long-chain fatty acid metabolic process (GO:0001676),7/83,0.0007792535840904765,0.0094417497754877,0,0,5.060873743347132,36.22155417518219,FAAH;DAGLA;ACOX1;ACAD9;PNPLA3;DAGLB;MGLL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular glucan metabolic process (GO:0006073),3/11,0.000877983749792307,0.0105266114503894,0,0,20.446875,143.9027031841852,PPP1R3C;PHKG2;PHKB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,central nervous system myelination (GO:0022010),3/11,0.000877983749792307,0.0105266114503894,0,0,20.446875,143.9027031841852,MYRF;PLP1;SOX10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"GO_Biological_Process_2021,""retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)"",7/85,0.00089825909324496,0.010713611060057,0,0,4.930603572457505,34.58844049523019,CENPE";RACGAP1;KIF4A;KIF23;KIF2C;KIF11;KIF15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,regulation of protein serine/threonine kinase activity (GO:0071900),8/111,0.00094967013018519,0.0112681067260315,0,0,4.273813756324354,29.74316178376809,RB1;CCNA2;CCNB2;CCNB1;INCENP;SRC;CDC6;LRP6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cell cycle G1/S phase transition (GO:0044843),6/63,0.000975281712199506,0.0115123459842106,0,0,5.773256671089489,40.02474259210207,RB1;CCNA2;NASP;CDK2;CUL1;POLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular protein-containing complex assembly (GO:0034622),10/168,0.0010216748996619,0.0119981308729529,0,0,3.492487538996665,24.050358639737254,NDC1;CENPT;ANLN;CENPE;CENPF;SRC;MIS12;CYBA;CENPA;DLGAP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,BMP signaling pathway (GO:0030509),6/65,0.0011502395964427,0.0130024272072982,0,0,5.5769833357071645,37.74382424035609,BMP4;FAM83G;BMP2;GDF15;CHRD;BMP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,replicative senescence (GO:0090399),3/12,0.0011549525647508,0.0130024272072982,0,0,18.174074074074078,122.92391221541418,CHEK2;CHEK1;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,mitotic G1/S transition checkpoint signaling (GO:0044819),3/12,0.0011549525647508,0.0130024272072982,0,0,18.174074074074078,122.92391221541418,CDK2;RPA2;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101),3/12,0.0011549525647508,0.0130024272072982,0,0,18.174074074074078,122.92391221541418,RB1;ESPL1;DLGAP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of mitotic metaphase/anaphase transition (GO:0045842),3/12,0.0011549525647508,0.0130024272072982,0,0,18.174074074074078,122.92391221541418,RB1;ESPL1;DLGAP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of mitotic sister chromatid separation (GO:1901970),3/12,0.0011549525647508,0.0130024272072982,0,0,18.174074074074078,122.92391221541418,RB1;ESPL1;DLGAP5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of ubiquitin protein ligase activity (GO:1904668),3/12,0.0011549525647508,0.0130024272072982,0,0,18.174074074074078,122.92391221541418,CDC20;UBE2C;PLK1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,positive regulation of vascular permeability (GO:0043117),3/12,0.0011549525647508,0.0130024272072982,0,0,18.174074074074078,122.92391221541418,TJP1;OCLN;TJP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,modification-dependent protein catabolic process (GO:0019941),11/201,0.0011582948254536,0.0130024272072982,0,0,3.198519736842105,21.62457249434309,CDC20;DDB1;NPLOC4;UBE2C;PLK1;BUB1B;RNF150;DTL;AURKB;MAD2L1;AURKA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,cellular response to radiation (GO:0071478),5/45,0.0012897599373359,0.014407562226826,0,0,6.842527932960894,45.52538543769939,RAD51AP1;RAD51;GRB2;ECT2;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO_Biological_Process_2021,entrainment of circadian clock by photoperiod (GO:0043153),4/27,0.0013462414854807,0.0148932029070094,0,0,9.501756085745429,62.81077571135838,PPP1CB;PPP1CC;TP53;PPP1CA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
