Upregulated core 2,Osteitis Fibrosa Disseminata,0.004586046401766408;;
Upregulated core 2,Hypoxia,0.004586046401766408;;
Upregulated core 2,Bare lymphocyte syndrome 2,0.004586046401766408;;
Upregulated core 2,Hematologic Neoplasms,0.004586046401766408;;
Upregulated core 2,Anoxemia,0.004586046401766408;;
"Upregulated core 2,""NEVUS, EPIDERMAL (disorder)"",0.004586046401766408";;
Upregulated core 2,Leopard Syndrome 1,0.004586046401766408;;
Upregulated core 2,Hyperventilation,0.004586046401766408;;
Upregulated core 2,Osteosarcoma,0.004586046401766408;;
Upregulated core 2,Systemic onset juvenile chronic arthritis,0.004586046401766408;;
Upregulated core 2,Infection,0.004586046401766408;;
Upregulated core 2,Aortic valve calcification,0.004586046401766408;;
"Upregulated core 2,""Motor Neuron Disease, Lower"",0.004586046401766408";;
Upregulated core 2,Throbbing Headache,0.004586046401766408;;
Upregulated core 2,Endocrine System Diseases,0.004586046401766408;;
"Upregulated core 2,""Polyneuropathy, Critical Illness"",0.004586046401766408";;
Upregulated core 2,Neurogenic Inflammation,0.004586046401766408;;
Upregulated core 2,Respiratory Sounds,0.004586046401766408;;
Upregulated core 2,Mercury Encephalopathy,0.004586046401766408;;
Upregulated core 2,Eyelid Diseases,0.004586046401766408;;
Upregulated core 2,Chronic Periodontitis,0.004586046401766408;;
Upregulated core 2,Thoracic Neoplasms,0.004586046401766408;;
Upregulated core 2,Mercurial Neuroanesthenia,0.004586046401766408;;
Upregulated core 2,Prostatic Adenoma,0.004586046401766408;;
Upregulated core 2,Malignant Glioma,0.004586046401766408;;
Upregulated core 2,Chills,0.004586046401766408;;
"Upregulated core 2,""Arthritis, Bacterial"",0.004586046401766408";;
Upregulated core 2,Penile Neoplasms,0.004586046401766408;;
Upregulated core 2,Intestinal Diseases,0.004586046401766408;;
"Upregulated core 2,""Mammary Carcinoma, Human"",0.004586046401766408";;
"Upregulated core 2,""Shock, Hemorrhagic"",0.004586046401766408";;
Upregulated core 2,Embryopathies,0.004586046401766408;;
Upregulated core 2,Squamous cell carcinoma of lung,0.004586046401766408;;
"Upregulated core 2,""Chromosome 22q11.2 Deletion Syndrome, Distal"",0.004586046401766408";;
Upregulated core 2,Genitourinary Neoplasms,0.004586046401766408;;
Upregulated core 2,Hematochezia,0.004586046401766408;;
Upregulated core 2,Small cell carcinoma of lung,0.004586046401766408;;
Upregulated core 2,Recurrent sinopulmonary infections,0.004586046401766408;;
Upregulated core 2,Irritable Bowel Syndrome,0.004586046401766408;;
Upregulated core 2,Malignant neoplasm of cecum,0.004586046401766408;;
Upregulated core 2,Lethargy,0.004586046401766408;;
Upregulated core 2,Acquired Polyneuropathy,0.004586046401766408;;
"Upregulated core 2,""Myeloid Leukemia, Chronic"",0.004586046401766408";;
"Upregulated core 2,""Lymphoma, Extranodal NK-T-Cell"",0.004586046401766408";;
Upregulated core 2,Brain Ischemia,0.004586046401766408;;
Upregulated core 2,Vaginal Neoplasms,0.004586046401766408;;
Upregulated core 2,Congenital abnormality of respiratory system,0.004586046401766408;;
Upregulated core 2,Clear cell sarcoma of kidney,0.004586046401766408;;
Upregulated core 2,Urogenital Abnormalities,0.004586046401766408;;
Upregulated core 2,Indolent Systemic Mastocytosis,0.004586046401766408;;
Upregulated core 2,Nausea,0.004586046401766408;;
Upregulated core 2,Acrodermatitis,0.004586046401766408;;
Upregulated core 2,Syringocystadenoma Papilliferum,0.004586046401766408;;
Upregulated core 2,Listeriosis,0.004586046401766408;;
"Upregulated core 2,""Hyper-Immunoglobulin E Syndrome, Autosomal Recessive"",0.004586046401766408";;
Upregulated core 2,Herpes encephalitis,0.004586046401766408;;
Upregulated core 2,Morphea,0.004586046401766408;;
Upregulated core 2,Vulvar Lichen Sclerosus,0.004586046401766408;;
"Upregulated core 2,""Focal Cortical Dysplasia of Taylor, Type IIa"",0.004586046401766408";;
Upregulated core 2,Appendicitis,0.004586046401766408;;
"Upregulated core 2,""INSULIN RESISTANCE, SEVERE, DIGENIC"",0.004586046401766408";;
"Upregulated core 2,""Prostatic Neoplasms, Castration-Resistant"",0.004586046401766408";;
Upregulated core 2,Peritonitis,0.004586046401766408;;
"Upregulated core 2,""MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO"",0.004586046401766408";;
Upregulated core 2,Allergic rhinitis (disorder),0.004586046401766408;;
Upregulated core 2,Genitourinary Cancer,0.004586046401766408;;
"Upregulated core 2,""Carcinoma, Basal Cell"",0.004586046401766408";;
Upregulated core 2,Wheezing,0.004586046401766408;;
"Upregulated core 2,""Leukemia, T-Cell"",0.004586046401766408";;
Upregulated core 2,Hyponatremia,0.004586046401766408;;
Upregulated core 2,Acne Vulgaris,0.004586046401766408;;
"Upregulated core 2,""Hypercalcemia, Idiopathic, of Infancy"",0.004586046401766408";;
Upregulated core 2,Vipoma,0.004586046401766408;;
Upregulated core 2,Epithelioid hemangioendothelioma,0.004586046401766408;;
"Upregulated core 2,""Histiocytoma, Benign Fibrous"",0.004586046401766408";;
Upregulated core 2,Endometrial adenocarcinoma,0.004586046401766408;;
Upregulated core 2,Lichen planus follicularis,0.004586046401766408;;
Upregulated core 2,Refractory anemias,0.004586046401766408;;
"Upregulated core 2,""Multiple Sclerosis, Acute Fulminating"",0.004586046401766408";;
"Upregulated core 2,""CATARACT, COPPOCK-LIKE"",0.004586046401766408";;
Upregulated core 2,Head and Neck Neoplasms,0.004586046401766408;;
Upregulated core 2,THROMBOCYTHEMIA 1,0.004586046401766408;;
Upregulated core 2,Ovarian Carcinoma,0.004586046401766408;;
Upregulated core 2,Ileitis,0.004586046401766408;;
"Upregulated core 2,""Thrombocytosis, Autosomal Dominant"",0.004586046401766408";;
Upregulated core 2,Benign prostatic hypertrophy,0.004586046401766408;;
Upregulated core 2,Nasal Type Extranodal NK/T-Cell Lymphoma,0.004586046401766408;;
Upregulated core 2,cervical cancer,0.004586046401766408;;
Upregulated core 2,Agranulocytosis,0.004586046401766408;;
Upregulated core 2,Radiation-Induced Cancer,0.004586046401766408;;
"Upregulated core 2,""Infarction, Middle Cerebral Artery"",0.004586046401766408";;
Upregulated core 2,Diabetes Mellitus,0.004586046401766408;;
Upregulated core 2,CADASILM,0.004586046401766408;;
Upregulated core 2,Soft Tissue Neoplasms,0.004586046401766408;;
Upregulated core 2,Staphylococcal Infections,0.004586046401766408;;
Upregulated core 2,Placenta Disorders,0.004586046401766408;;
Upregulated core 2,Carcinosarcoma,0.004586046401766408;;
Upregulated core 2,Solitary fibrous tumor,0.004586046401766408;;
Upregulated core 2,Recurrent infections,0.004586046401766408;;
Upregulated core 2,Leukostasis,0.004586046401766408;;
Upregulated core 2,Malignant neoplasm of gastrointestinal tract,0.004586046401766408;;
"Upregulated core 2,""Aplastic anemia, idiopathic"",0.004586046401766408";;
"Upregulated core 2,""Focal Cortical Dysplasia of Taylor, Type IIb"",0.004586046401766408";;
"Upregulated core 2,""Asthma, Nasal Polyps, And Aspirin Intolerance"",0.004586046401766408";;
"Upregulated core 2,""Somatotrophinoma, Familial"",0.004586046401766408";;
Upregulated core 2,Chromosome 17p Deletion Syndrome,0.004586046401766408;;
Upregulated core 2,Migraine Disorders,0.004586046401766408;;
Upregulated core 2,Neonatal inflammatory skin and bowel disease,0.004586046401766408;;
Upregulated core 2,Carotid Stenosis,0.004586046401766408;;
Upregulated core 2,Familial intrahepatic cholestasis of pregnancy,0.004586046401766408;;
"Upregulated core 2,""Hepatitis C, Chronic"",0.004586046401766408";;
"Upregulated core 2,""Double Outlet Right Ventricle, Subpulmonary VSD"",0.004586046401766408";;
Upregulated core 2,Malignant Granulosa Cell Tumor,0.004586046401766408;;
Upregulated core 2,Chronobiology Disorders,0.004586046401766408;;
Upregulated core 2,Bile duct carcinoma,0.004586046401766408;;
Upregulated core 2,Keratosis,0.004586046401766408;;
Upregulated core 2,Familial thrombocytosis,0.004586046401766408;;
Upregulated core 2,Intestinal schistosomiasis,0.004586046401766408;;
Upregulated core 2,Malignant neoplasm of penis,0.004586046401766408;;
Upregulated core 2,Frontometaphyseal dysplasia,0.004586046401766408;;
"Upregulated core 2,""Indirect Hyperbilirubinemia, Neonatal"",0.004586046401766408";;
"Upregulated core 2,""Chronic Infantile Neurological, Cutaneous, and Articular Syndrome"",0.004586046401766408";;
"Upregulated core 2,""Familial Partial Lipodystrophy, Type 1"",0.004586046401766408";;
Upregulated core 2,Polymyositis Ossificans,0.004586046401766408;;
Upregulated core 2,Structural Clinical Interview for DSM-III,0.004586046401766408;;
Upregulated core 2,Xeroderma Pigmentosum,0.004586046401766408;;
Upregulated core 2,External Carotid Artery Stenosis,0.004586046401766408;;
Upregulated core 2,Familial cold urticaria,0.004586046401766408;;
Upregulated core 2,Glioblastoma,0.004586046401766408;;
Upregulated core 2,Gianotti-Crosti Syndrome,0.004586046401766408;;
Upregulated core 2,hemangiopericytoma,0.004586046401766408;;
Upregulated core 2,Circadian Rhythm Disorders,0.004586046401766408;;
Upregulated core 2,Pontiac Fever,0.004586046401766408;;
"Upregulated core 2,""Systemic mastocytosis with associated clonal, hematologic non-mast-cell lineage disease"",0.004586046401766408";;
Upregulated core 2,LEOPARD Syndrome,0.004586046401766408;;
"Upregulated core 2,""Hyper-Immunoglobulin E Syndrome, Autosomal Dominant"",0.004586046401766408";;
Upregulated core 2,Kidney Failure,0.004586046401766408;;
Upregulated core 2,Subfertility,0.004586046401766408;;
Upregulated core 2,Fatigue,0.004586046401766408;;
Upregulated core 2,Infertility,0.004586046401766408;;
Upregulated core 2,Aggressive Systemic Mastocytosis,0.004586046401766408;;
Upregulated core 2,Minamata Disease,0.004586046401766408;;
Upregulated core 2,Bronchopulmonary Dysplasia,0.004586046401766408;;
Upregulated core 2,Reperfusion Injury,0.004586046401766408;;
"Upregulated core 2,""Granuloma, Respiratory Tract"",0.004586046401766408";;
Upregulated core 2,Pancreatic Cholera,0.004586046401766408;;
Upregulated core 2,Thymoma,0.004586046401766408;;
Upregulated core 2,NF1 Microdeletion Syndrome,0.004586046401766408;;
Upregulated core 2,Meningioma,0.004586046401766408;;
Upregulated core 2,Bonnevie-Ullrich Syndrome,0.004586046401766408;;
"Upregulated core 2,""Hibernation, Myocardial"",0.004586046401766408";;
Upregulated core 2,Residual Cancer,0.004586046401766408;;
Upregulated core 2,CNS disorder,0.004586046401766408;;
Upregulated core 2,Anoxia,0.004586046401766408;;
"Upregulated core 2,""Sterility, Reproductive"",0.004586046401766408";;
Upregulated core 2,Antley-Bixler Syndrome Phenotype,0.004586046401766408;;
Upregulated core 2,Psychogenic Inversion of Circadian Rhythm,0.004586046401766408;;
Upregulated core 2,Acquired Immunodeficiency Syndrome,0.004586046401766408;;
Upregulated core 2,Cleft uvula,0.004586046401766408;;
"Upregulated core 2,""Gonadal Dysgenesis, 45,X"",0.004586046401766408";;
Upregulated core 2,Taussig-Bing Anomaly,0.004586046401766408;;
Upregulated core 2,Rales,0.004586046401766408;;
Upregulated core 2,anaphylaxis,0.004586046401766408;;
Upregulated core 2,Adrenocortical carcinoma,0.004586046401766408;;
Upregulated core 2,Food Allergy,0.004586046401766408;;
Upregulated core 2,Acne,0.004586046401766408;;
Upregulated core 2,Lacrimoauriculodentodigital syndrome,0.004586046401766408;;
Upregulated core 2,Erythrocytosis,0.004586046401766408;;
Upregulated core 2,JACKSON-WEISS SYNDROME,0.004586046401766408;;
Upregulated core 2,Malignant tumor of mediastinum,0.004586046401766408;;
Upregulated core 2,Vomiting,0.004586046401766408;;
Upregulated core 2,Duchenne and Becker Muscular Dystrophy,0.004586046401766408;;
Upregulated core 2,Conus Medullaris Syndrome,0.004586046401766408;;
Upregulated core 2,Headache,0.004586046401766408;;
Upregulated core 2,Dermatofibrosarcoma Protuberans,0.004586046401766408;;
Upregulated core 2,Physiological Sexual Disorders,0.004586046401766408;;
Upregulated core 2,Schistosomiasis mansoni,0.004586046401766408;;
Upregulated core 2,Nasal Polyps,0.004586046401766408;;
Upregulated core 2,Endotoxemia,0.004586046401766408;;
Upregulated core 2,Bone Marrow failure syndromes,0.004586046401766408;;
Upregulated core 2,Primary Cutaneous Anaplastic Large Cell Lymphoma,0.004586046401766408;;
Upregulated core 2,Keratitis,0.004586046401766408;;
Upregulated core 2,Rhabdoid tumor predisposition syndrome,0.004586046401766408;;
Upregulated core 2,Keratoma,0.004586046401766408;;
Upregulated core 2,Submucous cleft palate,0.004586046401766408;;
Upregulated core 2,Pulmonary Alveolar Proteinosis,0.004586046401766408;;
"Upregulated core 2,""Mercury Poisoning, Organic"",0.004586046401766408";;
Upregulated core 2,Testicular Germ Cell Tumor,0.004586046401766408;;
Upregulated core 2,Li-Fraumeni Syndrome,0.004586046401766408;;
Upregulated core 2,Hepatic Vein Thrombosis,0.004586046401766408;;
Upregulated core 2,Chronic eosinophilic leukemia,0.004586046401766408;;
Upregulated core 2,Intrahepatic Cholangiocarcinoma,0.004586046401766408;;
Upregulated core 2,Chronic Alcoholic Hepatitis,0.004586046401766408;;
Upregulated core 2,Inappropriate ACTH Secretion Syndrome,0.004586046401766408;;
Upregulated core 2,Hyperpigmentation,0.004586046401766408;;
Upregulated core 2,Retro-Ocular Headache,0.004586046401766408;;
Upregulated core 2,Arteriosclerosis,0.004586046401766408;;
"Upregulated core 2,""Adenocarcinoma, Clear Cell"",0.004586046401766408";;
Upregulated core 2,Scarring alopecia,0.004586046401766408;;
Upregulated core 2,Stomatognathic Diseases,0.004586046401766408;;
"Upregulated core 2,""Lung Diseases, Obstructive"",0.004586046401766408";;
Upregulated core 2,Sheehan Syndrome,0.004586046401766408;;
Upregulated core 2,Growth Hormone-Secreting Pituitary Adenoma,0.004586046401766408;;
Upregulated core 2,Gingival Hyperplasia,0.004586046401766408;;
Upregulated core 2,Endometrial Stromal Sarcoma,0.004586046401766408;;
"Upregulated core 2,""Short Stature, Idiopathic, Autosomal"",0.004586046401766408";;
Upregulated core 2,Sex Cord-Stromal Tumor,0.004586046401766408;;
Upregulated core 2,Linear Scleroderma,0.004586046401766408;;
"Upregulated core 2,""Polyneuropathy, Motor"",0.004586046401766408";;
Upregulated core 2,Mad Hatter Disease,0.004586046401766408;;
Upregulated core 2,Exocrine pancreatic insufficiency,0.004586046401766408;;
Upregulated core 2,Stunned Myocardium,0.004586046401766408;;
"Upregulated core 2,""Malignant lymphoma - lymphocytic, intermediate differentiation"",0.004586046401766408";;
"Upregulated core 2,""TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL, 1"",0.004586046401766408";;
"Upregulated core 2,""Epilepsies, Partial"",0.004586046401766408";;
Upregulated core 2,Fahr's syndrome (disorder),0.004586046401766408;;
Upregulated core 2,Bowen's Disease,0.004586046401766408;;
Upregulated core 2,Miller Dieker syndrome,0.004586046401766408;;
Upregulated core 2,Acute myeloid leukemia with t(8;16)(p11;p13) translocation,0.004586046401766408
Upregulated core 2,Carotid Ulcer,0.004586046401766408;;
Upregulated core 2,Carcinoma of bladder,0.004586046401766408;;
Upregulated core 2,Retinal Pigment Epithelial Detachment,0.004586046401766408;;
Upregulated core 2,Mood Disorders,0.004586046401766408;;
Upregulated core 2,Hypoxic-Ischemic Encephalopathy,0.004586046401766408;;
Upregulated core 2,Oral Mucositis,0.004586046401766408;;
Upregulated core 2,Lymphomatoid Papulosis,0.004586046401766408;;
"Upregulated core 2,""Thrombocythemia, Essential"",0.004586046401766408";;
Upregulated core 2,Primary biliary cirrhosis,0.004586046401766408;;
"Upregulated core 2,""Salmonella Infections, Animal"",0.004586046401766408";;
"Upregulated core 2,""Nevus, Keratinocytic, Nonepidermolytic"",0.004586046401766408";;
Upregulated core 2,Shared Paranoid Disorder,0.004586046401766408;;
Upregulated core 2,Macroprolactinoma,0.004586046401766408;;
Upregulated core 2,Chromosome 17p13.3 Duplication Syndrome,0.004586046401766408;;
Upregulated core 2,Ocular Hypertension,0.004586046401766408;;
"Upregulated core 2,""Familial Partial Lipodystrophy, Type 2"",0.004586046401766408";;
Upregulated core 2,Familial partial lipodystrophy,0.004586046401766408;;
Upregulated core 2,Seborrheic keratosis,0.004586046401766408;;
Upregulated core 2,Myeloproliferative disease,0.004586046401766408;;
Upregulated core 2,Marginal ulcer,0.004586046401766408;;
Upregulated core 2,Malignant tumor of cervix,0.004586046401766408;;
"Upregulated core 2,""MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 1"",0.004586046401766408";;
"Upregulated core 2,""Eye Infections, Bacterial"",0.004586046401766408";;
