KEGG_2021_Human,Choline metabolism in cancer,9/98,2.2739140095432397e-05,0.0001066672389931192,0,0,6.540994548893091,69.93253881057589,RPS6KB1;PRKCB;AKT1;PLA2G4A;PRKCA;PLD1;HIF1A;EGFR;PLD2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Allograft rejection,6/38,2.490206359410571e-05,0.0001147273644157013,0,0,12.044117647058824,127.67439035147667,HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Leishmaniasis,8/77,2.651379975088104e-05,0.00012000983045135628,0,0,7.482456140350878,78.84896463651506,ITGB1;MAPK11;TGFB1;PRKCB;STAT1;TGFB3;MAPK14;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Antigen processing and presentation,8/78,2.9148533586293984e-05,0.00012966071836661806,0,0,7.375187969924812,77.01986938746803,CANX;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;CTSS;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Lipid and atherosclerosis,13/215,3.517074852754127e-05,0.00015379751051026522,0,0,4.194145501506672,43.01220286605421,APOA1;PRKCA;MAPK14;AGER;NFKB1;MAPK11;RXRA;IRF3;CASP3;CASP1;IRF7;AKT1;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,C-type lectin receptor signaling pathway,9/104,3.659055264499136e-05,0.00015558411934702215,0,0,6.1260031266284525,62.58153557263751,MAPK11;STAT1;IRF1;STAT2;CASP1;AKT1;MAPK14;NFKB1;IRF9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,alpha-Linolenic acid metabolism,5/25,3.678539255879206e-05,0.00015558411934702215,0,0,16.01628664495114,163.53284904498392,FADS2;ACOX1;PLA2G4A;ACOX3;ACAA1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Graft-versus-host disease,6/42,4.4903757613714006e-05,0.00018685757200545504,0,0,10.703703703703704,107.15466087424144,HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Type I diabetes mellitus,6/43,5.150701120453996e-05,0.00021093347445668743,0,0,10.413884472708002,102.82453564868692,HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Butanoate metabolism,5/28,6.548549917972089e-05,0.0002605451443560167,0,0,13.925081433224756,134.149803934423,HADHA;ECHS1;EHHADH;HADH;ACADS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Toxoplasmosis,9/112,6.564121853930654e-05,0.0002605451443560167,0,0,5.6478900317216185,54.39656126118502,ITGB1;MAPK11;TGFB1;TGFB3;STAT1;CASP3;AKT1;MAPK14;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,8/89,7.571526392027076e-05,0.00029597784987014936,0,0,6.370045484080571,60.442372651146094,MAPK11;RPS6KB1;STAT1;AKT1;MAPK14;HIF1A;EGFR;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Sphingolipid signaling pathway,9/119,0.00010508076703153952,0.0004046393715542865,0,0,5.286588658865886,48.42928249348149,MAPK11;PRKCB;AKT1;PRKCA;PLD1;MAPK14;TP53;NFKB1;PLD2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Prolactin signaling pathway,7/70,0.00010864703094915285,0.000412219617424727,0,0,7.14936247723133,65.25513524616113,MAPK11;TH;STAT1;IRF1;AKT1;MAPK14;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Non-small cell lung cancer,7/72,0.0001300122286637677,0.0004861326810906097,0,0,6.928675914249685,61.99697481073635,RB1;RXRA;PRKCB;AKT1;PRKCA;TP53;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Phagosome,10/152,0.0001407421232997191,0.0005187352544475362,0,0,4.557877063706743,40.42190308913231,ITGB1;CANX;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;ACTB;CTSS;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Cell cycle,9/124,0.00014404974846728613,0.0005234483817543637,0,0,5.055445544554456,44.7171945626074,RB1;CREBBP;TGFB1;TGFB3;YWHAB;CUL1;TTK;TP53;SKP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Nicotinate and nicotinamide metabolism,5/35,0.00019782280795314425,0.0007088650618321002,0,0,10.672095548317047,91.0131125206344,NNMT;NAMPT;AOX1;SIRT1;SIRT3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,FoxO signaling pathway,9/131,0.00021828682848849148,0.0007714794760278192,0,0,4.76367472812855,40.15635187098775,MAPK11;CREBBP;TGFB1;TGFB3;AKT1;PCK1;MAPK14;SIRT1;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Toll-like receptor signaling pathway,8/104,0.00022574774290615545,0.0007870664549971364,0,0,5.370614035087719,45.09217148955096,MAPK11;IRF3;STAT1;IRF7;AKT1;IRF5;MAPK14;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"KEGG_2021_Human,""Parathyroid hormone synthesis, secretion and action"",8/106,0.00025731815316311287,0.0008790398814824912,0,0,5.26047261009667,43.47884395396958,EGR1";RXRA;PRKCB;TRPV5;PRKCA;PLD1;EGFR;PLD2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"KEGG_2021_Human,""Alanine, aspartate and glutamate metabolism"",5/37,0.0002589419805917416,0.0008790398814824912,0,0,10.004071661237784,82.6226928147904,IL4I1";GOT1L1;GOT1;AGXT2;GOT2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Glucagon signaling pathway,8/107,0.0002744071095631485,0.0009076542854781064,0,0,5.207070707070707,42.70265446112779,CPT1A;CREBBP;PDHA2;PDHA1;AKT1;PDHB;PCK1;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Th17 cell differentiation,8/107,0.0002744071095631485,0.0009076542854781064,0,0,5.207070707070707,42.70265446112779,MAPK11;TGFB1;RXRA;IRF4;STAT1;MAPK14;HIF1A;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Wnt signaling pathway,10/166,0.00028802467777785875,0.000940637555274526,0,0,4.145865172355238,33.79901820314535,SFRP4;CREBBP;PRKCB;SIAH1;CUL1;PRKCA;CACYBP;TBL1X;TP53;SKP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Estrogen signaling pathway,9/137,0.0003049732079340381,0.000983538595587273,0,0,4.538985148514851,36.7443857777102,NCOA1;NCOA2;KRT18;KRT17;KRT16;KRT14;AKT1;PGR;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,VEGF signaling pathway,6/59,0.00030891053457310656,0.0009839372582698949,0,0,7.264150943396227,58.71220111734419,MAPK11;PRKCB;AKT1;PLA2G4A;PRKCA;MAPK14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Hepatocellular carcinoma,10/168,0.0003170019017953181,0.0009973962275999031,0,0,4.092966719758572,32.97540707229874,RB1;TGFB1;RPS6KB1;PRKCB;TGFB3;AKT1;PRKCA;TP53;ACTB;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Colorectal cancer,7/86,0.0003939144066603117,0.0012244568303416,0,0,5.696742062668603,44.65890821249669,TGFB1;RPS6KB1;TGFB3;CASP3;AKT1;TP53;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Cytosolic DNA-sensing pathway,6/63,0.00044218908376742974,0.001342173924847,0,0,6.753009975920192,52.15871595890155,IRF3;DDX58;CASP1;IRF7;ADAR;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Lysine degradation,6/63,0.00044218908376742974,0.001342173924847,0,0,6.753009975920192,52.15871595890155,HADHA;ECHS1;EHHADH;HADH;ALDH7A1;DLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Cell adhesion molecules,9/148,0.0005375125753950232,0.001612537726185,0,0,4.177434290191609,31.45005802486149,ITGB1;SDC4;CDH1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Tuberculosis,10/180,0.0005467432212059806,0.0016213764490935,0,0,3.801714063108687,28.556694166629107,MAPK11;CREBBP;TGFB1;TGFB3;STAT1;CASP3;AKT1;MAPK14;NFKB1;CTSS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Gastric cancer,9/149,0.0005643925292128357,0.001652384354118,0,0,4.147383309759547,31.021434168765524,RB1;TGFB1;RXRA;RPS6KB1;CDH1;TGFB3;AKT1;TP53;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Salmonella infection,12/249,0.0005700085562655434,0.001652384354118,0,0,3.282869198312236,24.522570638290052,MAPK11;ANXA2;CASP3;MYO6;CASP1;AKT1;FLNC;MAPK14;ACTB;NFKB1;SKP1;S100A10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Small cell lung cancer,7/92,0.0005932552572310817,0.0017006650707291,0,0,5.292999035679846,39.32637837959324,ITGB1;RB1;RXRA;CASP3;AKT1;TP53;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Mitophagy,6/68,0.0006674808010770925,0.0018924180953614,0,0,6.206831119544592,45.384348714951535,UBB;UBC;RPS27A;TP53;UBA52;HIF1A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,TGF-beta signaling pathway,7/94,0.0006750854753846269,0.0018931744853177,0,0,5.170793291878651,37.75026189938797,CREBBP;TGFB1;RPS6KB1;TGFB3;CUL1;GDF5;SKP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,MAPK signaling pathway,13/294,0.0007623153131755585,0.0021077639839532,0,0,3.0027850843261645,21.55744541209959,TGFB1;PRKCB;TGFB3;PLA2G4A;PRKCA;MAPK14;EGFR;NFKB1;MAPK11;CASP3;AKT1;FLNC;TP53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Biosynthesis of unsaturated fatty acids,4/27,0.0007679450174093123,0.0021077639839532,0,0,11.103896103896105,79.63483790255451,FADS2;ACOX1;ACOX3;ACAA1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Neutrophil extracellular trap formation,10/189,0.0007977750083405979,0.0021665889700197,0,0,3.608901550186837,25.74476304658381,MAPK11;PRKCB;HDAC11;CASP1;AKT1;PRKCA;MAPK14;AGER;ACTB;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,7/97,0.0008143405240992441,0.0021885401585167,0,0,4.997668488160292,35.549075374476764,RPS6KB1;PRKCB;AKT1;PLA2G4A;PRKCA;PLD1;PLD2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Osteoclast differentiation,8/127,0.0008633906437060522,0.0022964410935686,0,0,4.3275099513489605,30.52903913360783,MAPK11;TGFB1;STAT1;STAT2;AKT1;MAPK14;NFKB1;IRF9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Relaxin signaling pathway,8/129,0.0009559570886231946,0.0025167033557631,0,0,4.255545889517181,29.58794895921471,MAPK11;COL3A1;TGFB1;AKT1;PRKCA;MAPK14;NFKB1;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,8/131,0.0010563077577108,0.0027528020352463,0,0,4.185922122379118,28.686022582283897,PRKCB;CASP3;HLA-B;HLA-C;PRKCA;HLA-A;HLA-G;HLA-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Amoebiasis,7/102,0.0010959181561595,0.0028274688428915,0,0,4.733425366695427,32.26379775090891,COL3A1;TGFB1;PRKCB;TGFB3;CASP3;PRKCA;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Glioma,6/75,0.0011212896047031,0.0028362031177784,0,0,5.57516339869281,37.87362272725784,RB1;PRKCB;AKT1;PRKCA;TP53;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Thyroid hormone synthesis,6/75,0.0011212896047031,0.0028362031177784,0,0,5.57516339869281,37.87362272725784,TPO;PRKCB;CANX;ALB;PRKCA;ATP1B2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Chronic myeloid leukemia,6/76,0.0012017169786853,0.0030101260242798,0,0,5.495238095238095,36.9500025445908,RB1;TGFB1;TGFB3;AKT1;TP53;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Yersinia infection,8/137,0.0014087762523085,0.0034948487797655,0,0,3.99000407996736,26.194511876967024,ITGB1;MAPK11;IRF3;CASP1;AKT1;MAPK14;ACTB;NFKB1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Ubiquitin mediated proteolysis,8/140,0.0016169895851399,0.003973174409201,0,0,3.898724082934609,25.05783708281406,UBB;UBC;SIAH1;CUL1;RPS27A;UBA52;PML;SKP1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Endocytosis,11/252,0.0021075719081047,0.0051297504933114,0,0,2.948911649963469,18.17183865729082,HLA-B;HLA-C;HLA-A;HLA-F;PLD1;HLA-G;EGFR;IGF2R;PML;HLA-E;PLD2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,cAMP signaling pathway,10/216,0.0021680539096266,0.0052276440063895,0,0,3.13155018324439,19.208694990072644,CREBBP;ACOX1;AKT1;ATP1B2;ACOX3;ATP2B1;PLD1;CFTR;NFKB1;PLD2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Mineral absorption,5/60,0.0024235937316933,0.005789696136823,0,0,5.8137400059224165,35.01327143635451,S100G;TRPV6;ATP1B2;ATP2B1;SLC8A1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"KEGG_2021_Human,""Growth hormone synthesis, secretion and action"",7/119,0.0026580264277044,0.0062914753976857,0,0,4.011475409836065,23.788736651088357,MAPK11";CREBBP;PRKCB;STAT1;AKT1;PRKCA;MAPK14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Platelet activation,7/124,0.0033449640072267,0.0078169104620984,0,0,3.839064032506656,21.88381419233397,ITGB1;MAPK11;COL3A1;AKT1;PLA2G4A;MAPK14;ACTB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Salivary secretion,6/93,0.0033630893848563,0.0078169104620984,0,0,4.417624521072797,25.157908979411797,CST3;TRPV6;PRKCB;PRKCA;ATP1B2;ATP2B1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Thermogenesis,10/232,0.0036211648828224,0.008341611962216,0,0,2.9034663802875724,16.320266974068772,MAPK11;CPT1A;CPT2;RPS6KB1;ACSL1;ACSL6;ACSL4;ACSL3;MAPK14;ACTB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Bladder cancer,4/41,0.0037348215270997,0.0085272916282455,0,0,6.897507897507897,38.55745020298353,RB1;CDH1;TP53;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,JAK-STAT signaling pathway,8/162,0.0039898537976808,0.0090296691210671,0,0,3.338004101161996,18.439136961169275,CREBBP;STAT1;STAT2;FHL1;AKT1;AOX1;IRF9;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Prostate cancer,6/97,0.0041408086584621,0.0092898142076802,0,0,4.222581340228399,23.16873031165243,RB1;CREBBP;AKT1;TP53;NFKB1;EGFR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Fc epsilon RI signaling pathway,5/68,0.0041820770495308,0.0093015161963703,0,0,5.0734191613670445,27.78684914453776,MAPK11;AKT1;PLA2G4A;PRKCA;MAPK14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Amphetamine addiction,5/69,0.0044524265621576,0.0097349665511581,0,0,4.993892508143323,27.03846235275383,DDC;TH;PRKCB;PRKCA;SIRT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KEGG_2021_Human,Renal cell carcinoma,5/69,0.0044524265621576,0.0097349665511581,0,0,4.993892508143323,27.03846235275383,CREBBP;TGFB1;TGFB3;AKT1;HIF1A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
